Variavel,Categoria,Geo,Geo_Desc,Ano,Valor,Var_Num,Cat_Num,DescLocal,YCoord
Composição agregado,"2 adultos, 1 c/ 65+ anos",NL,Netherlands,2024,14.2,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",NL,Netherlands,2024,14.2,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",NO,Norway,2024,5,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",NO,Norway,2024,5,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",PL,Poland,2024,11.8,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",PL,Poland,2024,11.8,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",PT,Portugal,2024,22.5,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",PT,Portugal,2024,22.5,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",RO,Romania,2024,24.1,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",RO,Romania,2024,24.1,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",RS,Serbia,2024,27.6,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",RS,Serbia,2024,27.6,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",SE,Sweden,2024,6.5,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",SE,Sweden,2024,6.5,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",SI,Slovenia,2024,16.1,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",SI,Slovenia,2024,16.1,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",SK,Slovakia,2024,12.9,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",SK,Slovakia,2024,12.9,7,9,Fim,879
Composição agregado,"2 adultos, 1 c/ 65+ anos",TR,Türkiye,2024,34,7,9,Inicio,877
Composição agregado,"2 adultos, 1 c/ 65+ anos",TR,Türkiye,2024,34,7,9,Fim,879
Composição agregado,2+ adultos c/ crianças,AT,Austria,2024,15.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,AT,Austria,2024,15.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,BE,Belgium,2024,14.5,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,BE,Belgium,2024,14.5,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,BG,Bulgaria,2024,28.8,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,BG,Bulgaria,2024,28.8,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,CZ,Czechia,2024,10.2,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,CZ,Czechia,2024,10.2,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,DE,Germany,2024,16.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,DE,Germany,2024,16.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,DK,Denmark,2024,9.4,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,DK,Denmark,2024,9.4,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,EE,Estonia,2024,12.5,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,EE,Estonia,2024,12.5,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,EL,Greece,2024,27.5,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,EL,Greece,2024,27.5,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,ES,Spain,2024,28.8,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,ES,Spain,2024,28.8,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,FI,Finland,2024,10.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,FI,Finland,2024,10.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,FR,France,2024,18.7,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,FR,France,2024,18.7,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,HR,Croatia,2024,16,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,HR,Croatia,2024,16,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,HU,Hungary,2024,16.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,HU,Hungary,2024,16.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,IE,Ireland,2024,14.6,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,IE,Ireland,2024,14.6,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,IT,Italy,2024,23.3,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,IT,Italy,2024,23.3,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,LT,Lithuania,2024,14.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,LT,Lithuania,2024,14.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,LU,Luxembourg,2024,24.2,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,LU,Luxembourg,2024,24.2,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,LV,Latvia,2024,14.7,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,LV,Latvia,2024,14.7,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,MT,Malta,2024,17.7,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,MT,Malta,2024,17.7,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,NL,Netherlands,2024,9.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,NL,Netherlands,2024,9.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,NO,Norway,2024,8.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,NO,Norway,2024,8.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,PL,Poland,2024,14.6,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,PL,Poland,2024,14.6,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,PT,Portugal,2024,16.7,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,PT,Portugal,2024,16.7,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,RO,Romania,2024,30.1,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,RO,Romania,2024,30.1,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,RS,Serbia,2024,20.4,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,RS,Serbia,2024,20.4,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,SE,Sweden,2024,15,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,SE,Sweden,2024,15,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,SI,Slovenia,2024,8.4,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,SI,Slovenia,2024,8.4,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,SK,Slovakia,2024,19.9,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,SK,Slovakia,2024,19.9,7,15,Fim,861
Composição agregado,2+ adultos c/ crianças,TR,Türkiye,2024,33,7,15,Inicio,859
Composição agregado,2+ adultos c/ crianças,TR,Türkiye,2024,33,7,15,Fim,861
Composição agregado,2+ adultos s/ crianças,AT,Austria,2024,9.5,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,AT,Austria,2024,9.5,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,BE,Belgium,2024,13.5,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,BE,Belgium,2024,13.5,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,BG,Bulgaria,2024,22,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,BG,Bulgaria,2024,22,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,CY,Cyprus,2024,19.1,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,CY,Cyprus,2024,19.1,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,CZ,Czechia,2024,4.8,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,CZ,Czechia,2024,4.8,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,DE,Germany,2024,14.3,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,DE,Germany,2024,14.3,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,DK,Denmark,2024,11.5,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,DK,Denmark,2024,11.5,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,EE,Estonia,2024,14,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,EE,Estonia,2024,14,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,EL,Greece,2024,22.1,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,EL,Greece,2024,22.1,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,ES,Spain,2024,18.3,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,ES,Spain,2024,18.3,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,FI,Finland,2024,7.5,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,FI,Finland,2024,7.5,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,FR,France,2024,12,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,FR,France,2024,12,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,HR,Croatia,2024,20.1,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,HR,Croatia,2024,20.1,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,HU,Hungary,2024,18.2,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,HU,Hungary,2024,18.2,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,IE,Ireland,2024,10.1,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,IE,Ireland,2024,10.1,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,IT,Italy,2024,17.7,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,IT,Italy,2024,17.7,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,LT,Lithuania,2024,17.4,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,LT,Lithuania,2024,17.4,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,LU,Luxembourg,2024,10.2,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,LU,Luxembourg,2024,10.2,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,LV,Latvia,2024,22.8,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,LV,Latvia,2024,22.8,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,MT,Malta,2024,14,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,MT,Malta,2024,14,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,NL,Netherlands,2024,10.7,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,NL,Netherlands,2024,10.7,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,NO,Norway,2024,7.2,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,NO,Norway,2024,7.2,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,PL,Poland,2024,12.6,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,PL,Poland,2024,12.6,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,PT,Portugal,2024,17.5,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,PT,Portugal,2024,17.5,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,RO,Romania,2024,20.1,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,RO,Romania,2024,20.1,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,RS,Serbia,2024,22.8,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,RS,Serbia,2024,22.8,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,SE,Sweden,2024,9.5,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,SE,Sweden,2024,9.5,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,SI,Slovenia,2024,11.8,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,SI,Slovenia,2024,11.8,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,SK,Slovakia,2024,14.2,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,SK,Slovakia,2024,14.2,7,18,Fim,852
Composição agregado,2+ adultos s/ crianças,TR,Türkiye,2024,22.1,7,18,Inicio,850
Composição agregado,2+ adultos s/ crianças,TR,Türkiye,2024,22.1,7,18,Fim,852
Composição agregado,3+ adultos,AT,Austria,2024,5.1,7,3,Inicio,895
Composição agregado,3+ adultos,AT,Austria,2024,5.1,7,3,Fim,897
Composição agregado,3+ adultos,BE,Belgium,2024,13.1,7,3,Inicio,895
Composição agregado,3+ adultos,BE,Belgium,2024,13.1,7,3,Fim,897
Composição agregado,3+ adultos,BG,Bulgaria,2024,17.2,7,3,Inicio,895
Composição agregado,3+ adultos,BG,Bulgaria,2024,17.2,7,3,Fim,897
Composição agregado,3+ adultos,CY,Cyprus,2024,11,7,3,Inicio,895
Composição agregado,3+ adultos,CY,Cyprus,2024,11,7,3,Fim,897
Composição agregado,3+ adultos,CZ,Czechia,2024,4.4,7,3,Inicio,895
Composição agregado,3+ adultos,CZ,Czechia,2024,4.4,7,3,Fim,897
Composição agregado,3+ adultos,DE,Germany,2024,11.4,7,3,Inicio,895
Composição agregado,3+ adultos,DE,Germany,2024,11.4,7,3,Fim,897
Composição agregado,3+ adultos,DK,Denmark,2024,18.6,7,3,Inicio,895
Composição agregado,3+ adultos,DK,Denmark,2024,18.6,7,3,Fim,897
Composição agregado,3+ adultos,EE,Estonia,2024,11.3,7,3,Inicio,895
Composição agregado,3+ adultos,EE,Estonia,2024,11.3,7,3,Fim,897
Composição agregado,3+ adultos,EL,Greece,2024,20.6,7,3,Inicio,895
Composição agregado,3+ adultos,EL,Greece,2024,20.6,7,3,Fim,897
Composição agregado,3+ adultos,ES,Spain,2024,16.8,7,3,Inicio,895
Composição agregado,3+ adultos,ES,Spain,2024,16.8,7,3,Fim,897
Composição agregado,3+ adultos,FI,Finland,2024,8,7,3,Inicio,895
Composição agregado,3+ adultos,FI,Finland,2024,8,7,3,Fim,897
Composição agregado,3+ adultos,FR,France,2024,12.7,7,3,Inicio,895
Composição agregado,3+ adultos,FR,France,2024,12.7,7,3,Fim,897
Composição agregado,3+ adultos,HR,Croatia,2024,11.4,7,3,Inicio,895
Composição agregado,3+ adultos,HR,Croatia,2024,11.4,7,3,Fim,897
Composição agregado,3+ adultos,HU,Hungary,2024,10.4,7,3,Inicio,895
Composição agregado,3+ adultos,HU,Hungary,2024,10.4,7,3,Fim,897
Composição agregado,3+ adultos,IE,Ireland,2024,7.1,7,3,Inicio,895
Composição agregado,3+ adultos,IE,Ireland,2024,7.1,7,3,Fim,897
Composição agregado,3+ adultos,IT,Italy,2024,16.2,7,3,Inicio,895
Composição agregado,3+ adultos,IT,Italy,2024,16.2,7,3,Fim,897
Composição agregado,3+ adultos,LT,Lithuania,2024,12.4,7,3,Inicio,895
Composição agregado,3+ adultos,LT,Lithuania,2024,12.4,7,3,Fim,897
Composição agregado,3+ adultos,LU,Luxembourg,2024,15.1,7,3,Inicio,895
Composição agregado,3+ adultos,LU,Luxembourg,2024,15.1,7,3,Fim,897
Composição agregado,3+ adultos,LV,Latvia,2024,17.5,7,3,Inicio,895
Composição agregado,3+ adultos,LV,Latvia,2024,17.5,7,3,Fim,897
Composição agregado,3+ adultos,MT,Malta,2024,8.3,7,3,Inicio,895
Composição agregado,3+ adultos,MT,Malta,2024,8.3,7,3,Fim,897
Composição agregado,3+ adultos,NL,Netherlands,2024,8.9,7,3,Inicio,895
Composição agregado,3+ adultos,NL,Netherlands,2024,8.9,7,3,Fim,897
Composição agregado,3+ adultos,NO,Norway,2024,5.1,7,3,Inicio,895
Composição agregado,3+ adultos,NO,Norway,2024,5.1,7,3,Fim,897
Composição agregado,3+ adultos,PL,Poland,2024,13.2,7,3,Inicio,895
Composição agregado,3+ adultos,PL,Poland,2024,13.2,7,3,Fim,897
Composição agregado,3+ adultos,PT,Portugal,2024,13.7,7,3,Inicio,895
Composição agregado,3+ adultos,PT,Portugal,2024,13.7,7,3,Fim,897
Composição agregado,3+ adultos,RO,Romania,2024,17.6,7,3,Inicio,895
Composição agregado,3+ adultos,RO,Romania,2024,17.6,7,3,Fim,897
Composição agregado,3+ adultos,RS,Serbia,2024,17.1,7,3,Inicio,895
Composição agregado,3+ adultos,RS,Serbia,2024,17.1,7,3,Fim,897
Composição agregado,3+ adultos,SE,Sweden,2024,14.1,7,3,Inicio,895
Composição agregado,3+ adultos,SE,Sweden,2024,14.1,7,3,Fim,897
Composição agregado,3+ adultos,SI,Slovenia,2024,6.6,7,3,Inicio,895
Composição agregado,3+ adultos,SI,Slovenia,2024,6.6,7,3,Fim,897
Composição agregado,3+ adultos,SK,Slovakia,2024,14.9,7,3,Inicio,895
Composição agregado,3+ adultos,SK,Slovakia,2024,14.9,7,3,Fim,897
Composição agregado,3+ adultos,TR,Türkiye,2024,17.8,7,3,Inicio,895
Composição agregado,3+ adultos,TR,Türkiye,2024,17.8,7,3,Fim,897
Composição agregado,3+ adultos c/ crianças,AT,Austria,2024,20.8,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,AT,Austria,2024,20.8,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,BE,Belgium,2024,15.5,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,BE,Belgium,2024,15.5,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,BG,Bulgaria,2024,30.1,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,BG,Bulgaria,2024,30.1,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,CY,Cyprus,2024,11.6,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,CZ,Czechia,2024,12,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,CZ,Czechia,2024,12,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,DE,Germany,2024,14.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,DE,Germany,2024,14.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,DK,Denmark,2024,4.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,DK,Denmark,2024,4.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,EE,Estonia,2024,13.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,EE,Estonia,2024,13.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,EL,Greece,2024,28.9,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,EL,Greece,2024,28.9,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,ES,Spain,2024,30.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,ES,Spain,2024,30.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,FI,Finland,2024,11.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,FI,Finland,2024,11.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,FR,France,2024,25.3,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,FR,France,2024,25.3,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,HR,Croatia,2024,13.9,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,HR,Croatia,2024,13.9,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,HU,Hungary,2024,22.3,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,HU,Hungary,2024,22.3,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,IE,Ireland,2024,9.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,IE,Ireland,2024,9.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,IT,Italy,2024,24.5,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,IT,Italy,2024,24.5,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,LT,Lithuania,2024,7.6,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,LT,Lithuania,2024,7.6,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,LU,Luxembourg,2024,37.4,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,LU,Luxembourg,2024,37.4,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,LV,Latvia,2024,15.6,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,LV,Latvia,2024,15.6,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,MT,Malta,2024,10.5,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,MT,Malta,2024,10.5,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,NL,Netherlands,2024,6.3,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,NL,Netherlands,2024,6.3,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,NO,Norway,2024,7.8,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,NO,Norway,2024,7.8,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,PL,Poland,2024,14.3,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,PL,Poland,2024,14.3,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,PT,Portugal,2024,18.1,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,PT,Portugal,2024,18.1,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,RO,Romania,2024,37.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,RO,Romania,2024,37.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,RS,Serbia,2024,17.9,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,RS,Serbia,2024,17.9,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,SE,Sweden,2024,11.5,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,SE,Sweden,2024,11.5,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,SI,Slovenia,2024,6.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,SI,Slovenia,2024,6.2,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,SK,Slovakia,2024,22,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,SK,Slovakia,2024,22,7,16,Fim,858
Composição agregado,3+ adultos c/ crianças,TR,Türkiye,2024,29.2,7,16,Inicio,856
Composição agregado,3+ adultos c/ crianças,TR,Türkiye,2024,29.2,7,16,Fim,858
Composição agregado,Agregados c/ crianças,AT,Austria,2024,17.7,7,10,Inicio,874
Composição agregado,Agregados c/ crianças,AT,Austria,2024,17.7,7,10,Fim,876
Composição agregado,Agregados c/ crianças,BE,Belgium,2024,18.3,7,10,Inicio,874
Composição agregado,Agregados c/ crianças,BE,Belgium,2024,18.3,7,10,Fim,876
